Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,4.0,,Percent,"Foreign direct investment (FDI), official development assistance and South-South cooperation as a proportion of total domestic budget [17.3.1]"
2017,4.1,,Percent,"Foreign direct investment (FDI), official development assistance and South-South cooperation as a proportion of total domestic budget [17.3.1]"
2020,3.3,,Percent,"Foreign direct investment (FDI), official development assistance and South-South cooperation as a proportion of total domestic budget [17.3.1]"
2021,3.7,,Percent,"Foreign direct investment (FDI), official development assistance and South-South cooperation as a proportion of total domestic budget [17.3.1]"
